Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_02542_chr17_23823387_23828617	-0.495282589069895	2.77141591168367	13.3735515939763	0.00041267212491038	0.00955173682376834	intron (ENSMUST00000069579, intron 3 of 3)	2477	ENSMUSG00000039218	Srrm2	protein_coding	serine/arginine repetitive matrix 2 [Source:MGI Symbol;Acc:MGI:1923206]
Htt_PeakRegion_00336_chr2_164879024_164883986	-0.525265550773572	2.6400036719198	13.2248398558088	0.000442495606113889	0.010095811003131	intron (ENSMUST00000122810, intron 1 of 1)	1453	ENSMUSG00000039849	Pcif1	protein_coding	PDX1 C-terminal inhibiting factor 1 [Source:MGI Symbol;Acc:MGI:2443858]
Htt_PeakRegion_00938_chr6_124751141_124755250	-0.579301377202738	2.384663657876	13.2081415510025	0.000445980000623748	0.010095811003131	intron (ENSMUST00000088357, intron 1 of 9)	2825	ENSMUSG00000004263	Atn1	protein_coding	atrophin 1 [Source:MGI Symbol;Acc:MGI:104725]
Htt_PeakRegion_00157_chr2_26393646_26398601	-0.5040949012424	2.71881805509662	13.0956384615796	0.000470203056484523	0.0105147507614942	TTS (ENSMUST00000028291)	3347	ENSMUSG00000026925	Inpp5e	protein_coding	inositol polyphosphate-5-phosphatase E [Source:MGI Symbol;Acc:MGI:1927753]
Htt_PeakRegion_00326_chr2_158374930_158388363	-0.334410677317636	4.22839096959857	13.075431917702	0.000474695058649983	0.0105147507614942	TTS (ENSMUST00000138307)	2113	ENSMUSG00000064585	Gm25129	snoRNA	predicted gene, 25129 [Source:MGI Symbol;Acc:MGI:5454906]
Htt_PeakRegion_01240_chr8_75218425_75220664	-0.864344900642434	1.18762681081645	12.7820060076198	0.000545133760733221	0.0119465483735153	intron (ENSMUST00000139848, intron 2 of 2)	5043	ENSMUSG00000034472	Rasd2	protein_coding	RASD family, member 2 [Source:MGI Symbol;Acc:MGI:1922391]
Htt_PeakRegion_02653_chr17_56402181_56407416	-0.459858952999548	2.9365068840153	12.7373445651288	0.000556762237164863	0.0120729495637854	Intergenic	10879	ENSMUSG00000024201	Kdm4b	protein_coding	lysine (K)-specific demethylase 4B [Source:MGI Symbol;Acc:MGI:2442355]
Htt_PeakRegion_02461_chr16_94433849_94436689	-0.665273607007172	1.82555932507587	12.6457306273692	0.000581421081123046	0.0124763273657654	TTS (ENSMUST00000150346)	-4824	ENSMUSG00000040785	Ttc3	protein_coding	tetratricopeptide repeat domain 3 [Source:MGI Symbol;Acc:MGI:1276539]
Htt_PeakRegion_02665_chr17_78689968_78700678	-0.390011432489757	3.61601762559062	12.56147719509	0.000605090565427615	0.012850376956504	intron (ENSMUST00000145910, intron 2 of 17)	-6506	ENSMUSG00000024077	Strn	protein_coding	striatin, calmodulin binding protein [Source:MGI Symbol;Acc:MGI:1333757]
Htt_PeakRegion_01576_chr10_127081109_127090078	-0.395842735124175	3.44109960350572	12.5285633318763	0.000614604402973597	0.012919235409445	exon (ENSMUST00000039259, exon 7 of 19)	6687	ENSMUSG00000025422	Agap2	protein_coding	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:3580016]
Htt_PeakRegion_00683_chr5_36660878_36662485	-0.32806270360167	4.17570181835214	12.2519875329232	0.000700890100965788	0.01458417785848	intron (ENSMUST00000031091, intron 2 of 8)	4830	ENSMUSG00000089407	Gm24878	snRNA	predicted gene, 24878 [Source:MGI Symbol;Acc:MGI:5454655]
Htt_PeakRegion_01475_chr10_41822102_41823299	-0.975291012827948	0.765534554003656	12.2258748601022	0.000709656122257963	0.014618916118514	intron (ENSMUST00000099931, intron 1 of 9)	12127	ENSMUSG00000038332	Sesn1	protein_coding	sestrin 1 [Source:MGI Symbol;Acc:MGI:2155278]
Htt_PeakRegion_02804_chr19_6404543_6414997	-0.377391330433889	3.68681156231747	12.1861756808992	0.000723199898137013	0.0147504137639826	TTS (ENSMUST00000135532)	1365	ENSMUSG00000032946	Rasgrp2	protein_coding	RAS, guanyl releasing protein 2 [Source:MGI Symbol;Acc:MGI:1333849]
Htt_PeakRegion_02368_chr15_103497511_103509261	-0.355960307614922	3.8535519580288	12.1502552289213	0.000735683782401495	0.0148579273700694	promoter-TSS (ENSMUST00000023132)	88	ENSMUSG00000022489	Pde1b	protein_coding	phosphodiesterase 1B, Ca2+-calmodulin dependent [Source:MGI Symbol;Acc:MGI:97523]
Htt_PeakRegion_02779_chr19_5487591_5497005	-0.371406556254686	3.72852503900623	12.1150771959154	0.000748124720080696	0.0149428049223789	intron (ENSMUST00000116560, intron 1 of 5)	1813	ENSMUSG00000056201	Cfl1	protein_coding	cofilin 1, non-muscle [Source:MGI Symbol;Acc:MGI:101757]
Htt_PeakRegion_00416_chr3_88361929_88364349	-0.685484009256469	1.67053804006791	12.0810303607858	0.000760371901994957	0.0149428049223789	TTS (ENSMUST00000001451)	-1445	ENSMUSG00000041423	Paqr6	protein_coding	progestin and adipoQ receptor family member VI [Source:MGI Symbol;Acc:MGI:1916207]
Htt_PeakRegion_01152_chr7_127495565_127501357	-0.512422796077921	2.70290356573325	12.0423352605829	0.000774542043695438	0.0149428049223789	Intergenic	9210	ENSMUSG00000098267	Mir7060	miRNA	microRNA 7060 [Source:MGI Symbol;Acc:MGI:5530897]
Htt_PeakRegion_01701_chr11_69671898_69681185	-0.41581421789167	3.29930959986602	12.0356240062983	0.000777027234500589	0.0149428049223789	TTS (ENSMUST00000130440)	405	ENSMUSG00000005204	Senp3	protein_coding	SUMO/sentrin specific peptidase 3 [Source:MGI Symbol;Acc:MGI:2158736]
Htt_PeakRegion_01081_chr7_73517258_73522947	-0.492136025622524	2.65789383081569	12.0344860510225	0.000777449434897097	0.0149428049223789	promoter-TSS (ENSMUST00000026895)	-515	ENSMUSG00000078671	Chd2	protein_coding	chromodomain helicase DNA binding protein 2 [Source:MGI Symbol;Acc:MGI:2448567]
Htt_PeakRegion_02079_chr13_42678913_42694997	-0.303690294159593	4.43814477392003	12.0184902755431	0.000783409190105302	0.0149428049223789	intron (ENSMUST00000149235, intron 2 of 13)	4257	ENSMUSG00000054728	Phactr1	protein_coding	phosphatase and actin regulator 1 [Source:MGI Symbol;Acc:MGI:2659021]
Htt_PeakRegion_00898_chr6_86526309_86527599	-1.02226916384103	0.568842642998557	11.8608629329634	0.000844715996300467	0.0159643573612749	promoter-TSS (ENSMUST00000053015)	-447	ENSMUSG00000097048	1600020E01Rik	antisense	RIKEN cDNA 1600020E01 gene [Source:MGI Symbol;Acc:MGI:1919262]
Htt_PeakRegion_01163_chr7_127549528_127551070	-0.765212031891014	1.33786944639706	11.7722052322578	0.000881348177708431	0.0165052476916306	intron (ENSMUST00000190390, intron 24 of 30)	-9087	ENSMUSG00000053877	Srcap	protein_coding	Snf2-related CREBBP activator protein [Source:MGI Symbol;Acc:MGI:2444036]
Htt_PeakRegion_00009_chr1_34307858_34308020	-1.74048007834244	-1.20645106982675	11.739155610847	0.000895419020999971	0.0166176863356751	TTS (ENSMUST00000183034)	13493	ENSMUSG00000026131	Dst	protein_coding	dystonin [Source:MGI Symbol;Acc:MGI:104627]
Htt_PeakRegion_01156_chr7_127513248_127541503	-0.26465209478582	5.15852534670871	11.6859509541411	0.000918558778785259	0.0168949203955146	promoter-TSS (ENSMUST00000083325)	-498	ENSMUSG00000065259	Snora30	snoRNA	small nucleolar RNA, H/ACA box 30 [Source:MGI Symbol;Acc:MGI:3819499]
Htt_PeakRegion_02613_chr17_35144665_35155156	-0.340113251539335	3.91382004359287	11.6278995763893	0.000944510224314151	0.0172185049742226	TTS (ENSMUST00000172899)	455	ENSMUSG00000024393	Prrc2a	protein_coding	proline-rich coiled-coil 2A [Source:MGI Symbol;Acc:MGI:1915467]
Htt_PeakRegion_01289_chr8_123228155_123230117	-0.798763773500088	1.20511423754529	11.5445525671359	0.000983097320820463	0.0177647410604399	exon (ENSMUST00000036880, exon 8 of 13)	4295	ENSMUSG00000033862	Cdk10	protein_coding	cyclin-dependent kinase 10 [Source:MGI Symbol;Acc:MGI:2448549]
Htt_PeakRegion_02058_chr12_111539098_111554794	-0.295249881349579	4.46778647567519	11.5211764683145	0.000994208714565836	0.0178093039304837	TTS (ENSMUST00000166123)	6005	ENSMUSG00000064493	Snora28	snoRNA	small nucleolar RNA, H/ACA box 28 [Source:MGI Symbol;Acc:MGI:3819496]
Htt_PeakRegion_00974_chr7_13034349_13035929	-0.828959258264024	1.06273556298864	11.3117178779179	0.00109973476812203	0.019529772606305	promoter-TSS (ENSMUST00000005711)	-362	ENSMUSG00000033916	Chmp2a	protein_coding	charged multivesicular body protein 2A [Source:MGI Symbol;Acc:MGI:1916203]
Htt_PeakRegion_02577_chr17_26506001_26506028	-2.15791248374033	-1.65896327452426	11.2313361242517	0.00114323737539467	0.0201286386656463	TTS (ENSMUST00000146077)	1708	ENSMUSG00000024190	Dusp1	protein_coding	dual specificity phosphatase 1 [Source:MGI Symbol;Acc:MGI:105120]
Htt_PeakRegion_02877_chrX_76598557_76599118	0.352606676243063	4.01296569894384	11.2137311279297	0.00115299969055644	0.0201286386656463	intron (ENSMUST00000114054, intron 1 of 1)	4086	ENSMUSG00000079525	Cldn34d	protein_coding	claudin 34D [Source:MGI Symbol;Acc:MGI:1922237]
Htt_PeakRegion_02232_chr14_70598144_70604940	-0.40944473692609	3.12653221356961	11.1667742345569	0.00117946065021463	0.0204175541129591	TTS (ENSMUST00000022694)	-1707	ENSMUSG00000022095	Fam160b2	protein_coding	family with sequence similarity 160, member B2 [Source:MGI Symbol;Acc:MGI:3036290]
Htt_PeakRegion_02555_chr17_24595081_24600338	-0.446996833925422	2.78543411144136	11.0359747617605	0.00125651905527413	0.0215702437822058	intron (ENSMUST00000097373, intron 36 of 39)	2732	ENSMUSG00000080342	Gm24589	miRNA	predicted gene, 24589 [Source:MGI Symbol;Acc:MGI:5454366]
Htt_PeakRegion_01774_chr11_86715602_86726079	-0.371495809136683	3.61012238226024	10.9571939013681	0.00130541840701419	0.0222244786648697	intron (ENSMUST00000103186, intron 10 of 31)	5611	ENSMUSG00000047126	Cltc	protein_coding	clathrin, heavy polypeptide (Hc) [Source:MGI Symbol;Acc:MGI:2388633]
Htt_PeakRegion_01825_chr11_98207483_98207511	-2.69726547034595	-2.0324216700517	10.912115335136	0.00133427720357458	0.0225295986833085	intron (ENSMUST00000107539, intron 1 of 13)	4162	ENSMUSG00000003119	Cdk12	protein_coding	cyclin-dependent kinase 12 [Source:MGI Symbol;Acc:MGI:1098802]
Htt_PeakRegion_02800_chr19_6364468_6373994	-0.374196058109149	3.72731523177317	10.8854746859	0.00135164074753768	0.0226372352839643	promoter-TSS (ENSMUST00000154260)	-888	ENSMUSG00000024949	Sf1	protein_coding	splicing factor 1 [Source:MGI Symbol;Acc:MGI:1095403]
Htt_PeakRegion_00191_chr2_47323406_47323431	-5.61470984411521	-2.58496269308048	10.813089159154	0.00140897816978669	0.0234072179819402	Intergenic	-218565	ENSMUSG00000092853	Gm25959	miRNA	predicted gene, 25959 [Source:MGI Symbol;Acc:MGI:5455736]
Htt_PeakRegion_02771_chr19_5088122_5096337	-0.378494138266475	3.35049705472481	10.7550564403984	0.00144006834899771	0.0237323263914822	TTS (ENSMUST00000025805)	3692	ENSMUSG00000024875	Yif1a	protein_coding	Yip1 interacting factor homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915340]
Htt_PeakRegion_01524_chr10_81150565_81154207	-0.587807838142212	1.95522993752066	10.6757649529481	0.00149672696857292	0.0244702980576208	TTS (ENSMUST00000005064)	3738	ENSMUSG00000004934	Pias4	protein_coding	protein inhibitor of activated STAT 4 [Source:MGI Symbol;Acc:MGI:2136940]
Htt_PeakRegion_02280_chr15_73122950_73122988	-2.69726547034595	-2.0324216700517	10.520456800872	0.00161446522822788	0.0259850847319961	intron (ENSMUST00000044113, intron 11 of 18)	32557	ENSMUSG00000068391	Chrac1	protein_coding	chromatin accessibility complex 1 [Source:MGI Symbol;Acc:MGI:2135796]
Htt_PeakRegion_01627_chr11_5523712_5529464	-0.440447079615848	2.80620927903002	10.5202766576306	0.0016146072066483	0.0259850847319961	TTS (ENSMUST00000063084)	4665	ENSMUSG00000020484	Xbp1	protein_coding	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]
Htt_PeakRegion_02153_chr13_110394983_110406045	-0.287898606924795	4.3892606719861	10.4939447508423	0.00163549969048511	0.0261172818790646	exon (ENSMUST00000022212, exon 14 of 14)	5470	ENSMUSG00000021701	Plk2	protein_coding	polo like kinase 2 [Source:MGI Symbol;Acc:MGI:1099790]
Htt_PeakRegion_00604_chr4_138458742_138459437	-1.15032456499405	-0.108148996214945	10.4712474160142	0.00165373221309395	0.0262052950690272	exon (ENSMUST00000050918, exon 2 of 2)	4776	ENSMUSG00000046447	Camk2n1	protein_coding	calcium/calmodulin-dependent protein kinase II inhibitor 1 [Source:MGI Symbol;Acc:MGI:1913509]
Htt_PeakRegion_01842_chr11_98766383_98776041	-0.319659587096374	3.90368084677331	10.4165816675343	0.00169851065753782	0.0267094042330375	promoter-TSS (ENSMUST00000139220)	-786	ENSMUSG00000020889	Nr1d1	protein_coding	nuclear receptor subfamily 1, group D, member 1 [Source:MGI Symbol;Acc:MGI:2444210]
Htt_PeakRegion_00083_chr1_143998435_144004672	-0.370143432496613	3.33310545183952	10.397368182934	0.00171454463619981	0.0267572875043303	TTS (ENSMUST00000027606)	2478	ENSMUSG00000026360	Rgs2	protein_coding	regulator of G-protein signaling 2 [Source:MGI Symbol;Acc:MGI:1098271]
Htt_PeakRegion_02695_chr18_34860879_34868507	-0.357023326802263	3.50391386218881	10.363204175974	0.00174344204279775	0.0270036887831833	exon (ENSMUST00000064795, exon 2 of 2)	3486	ENSMUSG00000038418	Egr1	protein_coding	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]
Htt_PeakRegion_02725_chr18_64266549_64276441	-0.327350840191997	3.78485273120343	10.2836654025197	0.00181268355891683	0.0276665750314226	intron (ENSMUST00000025477, intron 5 of 5)	4687	ENSMUSG00000056812	St8sia3	protein_coding	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 [Source:MGI Symbol;Acc:MGI:106019]
Htt_PeakRegion_02367_chr15_103238416_103250304	-0.318199611191126	3.90046413408976	10.2831956858825	0.0018131007908942	0.0276665750314226	exon (ENSMUST00000036004, exon 11 of 11)	3928	ENSMUSG00000046434	Hnrnpa1	protein_coding	heterogeneous nuclear ribonucleoprotein A1 [Source:MGI Symbol;Acc:MGI:104820]
Htt_PeakRegion_02762_chr19_4734796_4739247	-0.493314665901005	2.4270099485856	10.2230565273861	0.00186734767470193	0.0282848250726911	intron (ENSMUST00000008991, intron 14 of 36)	-19521	ENSMUSG00000033760	Rbm4b	protein_coding	RNA binding motif protein 4B [Source:MGI Symbol;Acc:MGI:1913954]
Htt_PeakRegion_00886_chr6_71587665_71589579	-0.683597452096295	1.50250014816986	10.1925044836056	0.00189554544907717	0.0283862990266727	TTS (ENSMUST00000065509)	11033	ENSMUSG00000053119	Chmp3	protein_coding	charged multivesicular body protein 3 [Source:MGI Symbol;Acc:MGI:1913950]
Htt_PeakRegion_01624_chr11_5071059_5082837	-0.321593359327591	3.89508695663531	10.1859987372529	0.00190160643965089	0.0283862990266727	intron (ENSMUST00000151497, intron 1 of 2)	1573	ENSMUSG00000009079	Ewsr1	protein_coding	Ewing sarcoma breakpoint region 1 [Source:MGI Symbol;Acc:MGI:99960]
Htt_PeakRegion_02198_chr14_55056295_55062031	-0.41738130843757	2.86679791220389	10.1413340961743	0.00194376157329789	0.0288045791073353	intron (ENSMUST00000183822, intron 3 of 3)	3670	ENSMUSG00000045691	Thtpa	protein_coding	thiamine triphosphatase [Source:MGI Symbol;Acc:MGI:2446078]
Htt_PeakRegion_00794_chr5_137030205_137031748	-0.765759833350078	1.12653221356961	10.1268971755876	0.00195759275486745	0.0288045791073353	exon (ENSMUST00000041543, exon 2 of 2)	276	ENSMUSG00000037428	Vgf	protein_coding	VGF nerve growth factor inducible [Source:MGI Symbol;Acc:MGI:1343180]
Htt_PeakRegion_00643_chr5_23425667_23432892	-0.386708017550242	3.12009365313098	10.1078748304534	0.00197597229686923	0.0288688151173802	intron (ENSMUST00000191186, intron 1 of 2)	4029	ENSMUSG00000073147	5031425E22Rik	lincRNA	RIKEN cDNA 5031425E22 gene [Source:MGI Symbol;Acc:MGI:1923227]
Htt_PeakRegion_02229_chr14_69788061_69790767	-0.603779997640699	1.80046834411304	10.0568471741921	0.00202616099258006	0.0293936031317952	intron (ENSMUST00000022665, intron 7 of 9)	16116	ENSMUSG00000022075	Rhobtb2	protein_coding	Rho-related BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2180557]
Htt_PeakRegion_01689_chr11_69084171_69085482	-0.853071081003766	0.834576198433307	10.0345954986995	0.00204845728860666	0.0295092448568511	Intergenic	-3663	ENSMUSG00000020894	Vamp2	protein_coding	vesicle-associated membrane protein 2 [Source:MGI Symbol;Acc:MGI:1313277]
Htt_PeakRegion_00329_chr2_158764241_158767830	-0.492031721169728	2.36768149769365	9.93569136157912	0.00215066886157083	0.0307665128808049	exon (ENSMUST00000045503, exon 11 of 11)	-2057	ENSMUSG00000027654	Fam83d	protein_coding	family with sequence similarity 83, member D [Source:MGI Symbol;Acc:MGI:1919128]
Htt_PeakRegion_00422_chr3_88640160_88643329	-0.498035744833109	2.35989575272706	9.90578345297656	0.00218260337526781	0.0310080203658738	promoter-TSS (ENSMUST00000177099)	-681	ENSMUSG00000028059	Arhgef2	protein_coding	rho/rac guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:103264]
Htt_PeakRegion_01733_chr11_77860285_77864331	-0.460295451684659	2.54156971284845	9.89133873505321	0.00219820192235907	0.0310157257538334	intron (ENSMUST00000133740, intron 1 of 1)	2021	ENSMUSG00000000631	Myo18a	protein_coding	myosin XVIIIA [Source:MGI Symbol;Acc:MGI:2667185]
Htt_PeakRegion_02662_chr17_78637021_78638859	-0.889376066429531	0.683072393811683	9.85598045633482	0.0022368724822301	0.0313466483904354	Intergenic	46412	ENSMUSG00000024077	Strn	protein_coding	striatin, calmodulin binding protein [Source:MGI Symbol;Acc:MGI:1333757]
Htt_PeakRegion_01575_chr10_127073366_127075686	-0.600263765164292	1.76317528112973	9.71993232312171	0.00239234245616097	0.0332988206735919	Intergenic	-4265	ENSMUSG00000006736	Tspan31	protein_coding	tetraspanin 31 [Source:MGI Symbol;Acc:MGI:1914375]
Htt_PeakRegion_00565_chr4_129109412_129111815	-0.54502449444965	1.98590497775489	9.46170482530683	0.00271890677532432	0.0375902547460947	TTS (ENSMUST00000030572)	3745	ENSMUSG00000028786	Tmem54	protein_coding	transmembrane protein 54 [Source:MGI Symbol;Acc:MGI:1913510]
Htt_PeakRegion_02297_chr15_79480071_79481205	-0.870744778237357	0.727315231773164	9.44065893337862	0.00274747693800935	0.0377320166153284	Intergenic	24603	ENSMUSG00000044216	Kcnj4	protein_coding	potassium inwardly-rectifying channel, subfamily J, member 4 [Source:MGI Symbol;Acc:MGI:104743]
Htt_PeakRegion_01595_chr10_128403886_128408293	-0.505837596333492	2.18410374425275	9.40391542427453	0.00279810338415884	0.0381728011348822	intron (ENSMUST00000172348, intron 6 of 6)	2753	ENSMUSG00000025374	Nabp2	protein_coding	nucleic acid binding protein 2 [Source:MGI Symbol;Acc:MGI:1917167]
Htt_PeakRegion_02830_chr19_10630033_10630592	-1.13674739425627	-0.263034598193116	9.38021376074411	0.00283127134660583	0.038371177460579	TTS (ENSMUST00000025649)	-3920	ENSMUSG00000043789	Vwce	protein_coding	von Willebrand factor C and EGF domains [Source:MGI Symbol;Acc:MGI:1919018]
Htt_PeakRegion_01841_chr11_98761770_98763403	-0.745675072213628	1.10433646745541	9.36249596992085	0.0028563309353572	0.0384577890642864	intron (ENSMUST00000124072, intron 5 of 8)	7839	ENSMUSG00000020889	Nr1d1	protein_coding	nuclear receptor subfamily 1, group D, member 1 [Source:MGI Symbol;Acc:MGI:2444210]
Htt_PeakRegion_02325_chr15_81857556_81858468	-1.03154378220088	0.09310921203216	9.24399138510196	0.00302994867677015	0.0405304822996527	exon (ENSMUST00000050467, exon 1 of 2)	314	ENSMUSG00000048546	Tob2	protein_coding	transducer of ERBB2, 2 [Source:MGI Symbol;Acc:MGI:1888525]
Htt_PeakRegion_00987_chr7_24974818_24979030	-0.444331298531221	2.5647844264242	9.21619285286068	0.00307223405654281	0.040830981654698	Intergenic	-4196	ENSMUSG00000003380	Rabac1	protein_coding	Rab acceptor 1 (prenylated) [Source:MGI Symbol;Acc:MGI:1201692]
Htt_PeakRegion_02338_chr15_96698705_96699821	-0.967333811079679	0.378511430894409	9.17571959065678	0.00313489408312675	0.0413966782771865	promoter-TSS (ENSMUST00000192790)	435	ENSMUSG00000022462	Slc38a2	protein_coding	solute carrier family 38, member 2 [Source:MGI Symbol;Acc:MGI:1915010]
Htt_PeakRegion_01592_chr10_128089896_128089924	-1.6636744767352	-1.42576409823123	9.16253591697369	0.00315558916800883	0.0414045457713261	TTS (ENSMUST00000123803)	869	ENSMUSG00000025393	Atp5b	protein_coding	ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit [Source:MGI Symbol;Acc:MGI:107801]
Htt_PeakRegion_01940_chr11_120001021_120010617	-0.317368983871929	3.78717684776065	9.11784480525471	0.00322680118480049	0.0420481512945942	intron (ENSMUST00000106233, intron 14 of 14)	6589	ENSMUSG00000025375	Aatk	protein_coding	apoptosis-associated tyrosine kinase [Source:MGI Symbol;Acc:MGI:1197518]
Htt_PeakRegion_01830_chr11_98360383_98361237	-1.30090259142424	-0.671674326273808	9.10630110630478	0.00324546410477693	0.0420481512945942	intron (ENSMUST00000155063, intron 1 of 6)	2366	ENSMUSG00000018167	Stard3	protein_coding	START domain containing 3 [Source:MGI Symbol;Acc:MGI:1929618]
Htt_PeakRegion_02571_chr17_25818580_25827874	-0.319213369678968	3.64577830954643	9.09121630904954	0.00327002049851975	0.0421015139184418	promoter-TSS (ENSMUST00000026833)	-400	ENSMUSG00000025737	Wdr24	protein_coding	WD repeat domain 24 [Source:MGI Symbol;Acc:MGI:2446285]
Htt_PeakRegion_00101_chr1_169740635_169748244	-0.349364185057678	3.30499750657816	9.07366129881907	0.00329884041504235	0.042208765558927	exon (ENSMUST00000027991, exon 4 of 5)	3183	ENSMUSG00000038530	Rgs4	protein_coding	regulator of G-protein signaling 4 [Source:MGI Symbol;Acc:MGI:108409]
Htt_PeakRegion_01743_chr11_77985319_77987432	-0.64260190598632	1.54980586294822	9.04618544463257	0.00334447613836591	0.0424462010471995	intron (ENSMUST00000108360, intron 2 of 10)	3574	ENSMUSG00000037791	Phf12	protein_coding	PHD finger protein 12 [Source:MGI Symbol;Acc:MGI:1924057]
Htt_PeakRegion_02582_chr17_26968532_26970044	-0.691446582886035	1.24961369771215	9.03775622246086	0.00335860717023957	0.0424462010471995	intron (ENSMUST00000193200, intron 19 of 19)	-3879	ENSMUSG00000079605	Zbtb9	protein_coding	zinc finger and BTB domain containing 9 [Source:MGI Symbol;Acc:MGI:1918022]
Htt_PeakRegion_02288_chr15_76719235_76719261	-2.59181617176222	-2.09953586591024	8.99678384524112	0.00342818025531217	0.0429446487823168	promoter-TSS (ENSMUST00000146855)	-832	ENSMUSG00000033707	Lrrc24	protein_coding	leucine rich repeat containing 24 [Source:MGI Symbol;Acc:MGI:3605040]
Htt_PeakRegion_01713_chr11_70009638_70010333	-1.07837929315799	-0.0995358659102361	8.9900589099293	0.00343974128596227	0.0429446487823168	TTS (ENSMUST00000018718)	925	ENSMUSG00000018574	Acadvl	protein_coding	acyl-Coenzyme A dehydrogenase, very long chain [Source:MGI Symbol;Acc:MGI:895149]
Htt_PeakRegion_01804_chr11_97282755_97282872	-1.50676777034096	-1.20645106982675	8.89695462695147	0.00360401280567325	0.0447244962631741	TTS (ENSMUST00000133160)	-2176	ENSMUSG00000001441	Npepps	protein_coding	aminopeptidase puromycin sensitive [Source:MGI Symbol;Acc:MGI:1101358]
Htt_PeakRegion_00170_chr2_30030592_30032544	-0.674740813720745	1.32513033456638	8.87873180905548	0.00363710416578175	0.0448648777335953	TTS (ENSMUST00000046257)	937	ENSMUSG00000039715	Wdr34	protein_coding	WD repeat domain 34 [Source:MGI Symbol;Acc:MGI:1919070]
Htt_PeakRegion_02548_chr17_24553536_24556977	-0.506616740184395	2.08746264889102	8.73638724295392	0.00390667055117552	0.0479032222346522	intron (ENSMUST00000035565, intron 1 of 45)	5307	ENSMUSG00000032855	Pkd1	protein_coding	polycystin 1, transient receptor poteintial channel interacting [Source:MGI Symbol;Acc:MGI:97603]
Htt_PeakRegion_01025_chr7_44858038_44859378	-0.867605414015973	0.611434519723026	8.69632664382427	0.00398620827668413	0.048589284319345	TTS (ENSMUST00000155050)	1304	ENSMUSG00000002963	Pnkp	protein_coding	polynucleotide kinase 3'- phosphatase [Source:MGI Symbol;Acc:MGI:1891698]
Htt_PeakRegion_01331_chr9_44303782_44305370	-0.807119360780096	0.793548930173251	8.6589649890925	0.00406189982095639	0.0492206684186481	intron (ENSMUST00000034629, intron 1 of 9)	1095	ENSMUSG00000032119	Hinfp	protein_coding	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]
Htt_PeakRegion_01440_chr9_119353065_119353661	-1.12428909100981	-0.302028729808979	8.50535225721512	0.00438910306996875	0.0527924937373631	intron (ENSMUST00000170400, intron 1 of 10)	-4018	ENSMUSG00000035769	Xylb	protein_coding	xylulokinase homolog (H. influenzae) [Source:MGI Symbol;Acc:MGI:2142985]
Htt_PeakRegion_02765_chr19_4981638_4985976	-0.461068540962728	2.38312805896478	8.47422726896953	0.00445866519340491	0.0527924937373631	TTS (ENSMUST00000056129)	6164	ENSMUSG00000045903	Npas4	protein_coding	neuronal PAS domain protein 4 [Source:MGI Symbol;Acc:MGI:2664186]
Htt_PeakRegion_00095_chr1_161035029_161043849	-0.307721119559342	3.76612376987498	8.4738550994429	0.00445950384632928	0.0527924937373631	TTS (ENSMUST00000159037)	1131	ENSMUSG00000065228	Gm25789	snoRNA	predicted gene, 25789 [Source:MGI Symbol;Acc:MGI:5455566]
Htt_PeakRegion_02589_chr17_29039952_29044241	-0.404000875499369	2.71638106965079	8.46449866864881	0.00448064160815508	0.0527924937373631	TTS (ENSMUST00000150157)	1430	ENSMUSG00000071172	Srsf3	protein_coding	serine and arginine-rich splicing factor 3 [Source:MGI Symbol;Acc:MGI:98285]
Htt_PeakRegion_00573_chr4_129984092_129984360	-1.40687017840745	-1.13430128407091	8.45925321384748	0.00449253739555812	0.0527924937373631	promoter-TSS (ENSMUST00000106017)	-644	ENSMUSG00000028782	Adgrb2	protein_coding	adhesion G protein-coupled receptor B2 [Source:MGI Symbol;Acc:MGI:2451244]
Htt_PeakRegion_01261_chr8_94772545_94775016	-0.593384901327579	1.55527062342503	8.45139198649439	0.00451042664940578	0.0527924937373631	intron (ENSMUST00000151783, intron 1 of 2)	1556	ENSMUSG00000031778	Cx3cl1	protein_coding	chemokine (C-X3-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:1097153]
Htt_PeakRegion_00431_chr3_88700113_88711439	-0.29152785805885	3.87610742095257	8.27768983547527	0.0049251408514904	0.0573208483280804	intron (ENSMUST00000029696, intron 10 of 13)	-1382	ENSMUSG00000084433	Gm25945	snoRNA	predicted gene, 25945 [Source:MGI Symbol;Acc:MGI:5455722]
